episode,episode_steps,episode_reward,max_tile
2382,220,2924.0,256.0
2383,339,3408.0,256.0
2384,564,7580.0,512.0
2385,246,3004.0,256.0
2386,472,7188.0,512.0
2387,575,5280.0,512.0
2388,269,3124.0,256.0
2389,465,6344.0,512.0
2390,348,5300.0,512.0
2391,381,2960.0,256.0
2392,289,3008.0,256.0
2393,326,4552.0,512.0
2394,539,6604.0,512.0
2395,711,10708.0,1024.0
2396,421,5468.0,512.0
2397,354,4508.0,512.0
2398,562,6944.0,512.0
2399,305,2968.0,256.0
2400,626,6856.0,512.0
2401,407,6184.0,512.0
2402,556,6648.0,512.0
2403,644,7792.0,512.0
2404,261,2860.0,256.0
2405,441,6692.0,512.0
2406,522,6304.0,512.0
2407,495,6860.0,512.0
2408,531,5572.0,512.0
2409,532,6712.0,512.0
2410,528,6944.0,512.0
2411,368,3420.0,256.0
2412,609,5932.0,512.0
2413,280,3244.0,256.0
2414,946,13616.0,1024.0
2415,263,3188.0,256.0
2416,601,6484.0,512.0
2417,309,2592.0,256.0
2418,664,6908.0,512.0
2419,478,6888.0,512.0
2420,345,5216.0,512.0
2421,574,7388.0,512.0
2422,500,6232.0,512.0
2423,407,5256.0,512.0
2424,366,4500.0,512.0
2425,634,7184.0,512.0
2426,405,5340.0,512.0
2427,723,6744.0,512.0
2428,480,6352.0,512.0
2429,680,6996.0,512.0
2430,654,7308.0,512.0
2431,894,14820.0,1024.0
2432,288,3008.0,256.0
2433,411,6196.0,512.0
2434,327,3148.0,256.0
2435,348,3148.0,256.0
2436,501,6448.0,512.0
2437,363,5080.0,512.0
2438,242,1776.0,128.0
2439,602,6656.0,512.0
2440,627,7016.0,512.0
2441,271,3068.0,256.0
2442,489,6760.0,512.0
2443,603,6720.0,512.0
2444,582,6792.0,512.0
2445,295,3948.0,256.0
2446,365,3800.0,256.0
2447,257,3076.0,256.0
2448,450,6244.0,512.0
2449,527,7020.0,512.0
2450,335,3096.0,256.0
2451,1087,14880.0,1024.0
2452,482,6980.0,512.0
2453,144,1556.0,128.0
2454,612,10256.0,1024.0
2455,963,11940.0,1024.0
2456,367,5244.0,512.0
2457,818,11416.0,1024.0
2458,721,11124.0,1024.0
2459,396,3452.0,256.0
2460,420,5268.0,512.0
2461,444,5500.0,512.0
2462,610,7136.0,512.0
2463,458,6584.0,512.0
2464,475,5628.0,512.0
2465,380,5220.0,512.0
2466,246,2812.0,256.0
2467,295,2896.0,256.0
2468,681,6676.0,512.0
2469,508,6284.0,512.0
2470,471,6956.0,512.0
2471,475,6896.0,512.0
2472,584,6844.0,512.0
2473,586,6956.0,512.0
2474,477,5676.0,512.0
2475,422,3712.0,256.0
2476,534,7052.0,512.0
2477,174,1972.0,128.0
2478,505,5368.0,512.0
2479,459,6752.0,512.0
2480,497,5364.0,512.0
2481,294,3392.0,256.0
2482,480,5568.0,512.0
2483,454,6508.0,512.0
2484,899,11160.0,1024.0
2485,212,2256.0,256.0
2486,220,2032.0,128.0
2487,508,6940.0,512.0
2488,464,7028.0,512.0
2489,690,7624.0,512.0
2490,419,5512.0,512.0
2491,357,3044.0,256.0
2492,262,1404.0,128.0
2493,411,6304.0,512.0
2494,363,5168.0,512.0
2495,584,5448.0,512.0
2496,479,7164.0,512.0
2497,617,6908.0,512.0
2498,261,3140.0,256.0
2499,262,2944.0,256.0
2500,918,13636.0,1024.0
2501,501,6796.0,512.0
2502,257,3052.0,256.0
2503,557,5568.0,512.0
2504,467,4324.0,256.0
2505,437,5484.0,512.0
2506,190,1668.0,128.0
2507,585,6916.0,512.0
2508,365,4688.0,256.0
2509,535,6560.0,512.0
2510,607,6620.0,512.0
2511,273,2832.0,256.0
2512,477,6276.0,512.0
2513,280,3548.0,256.0
2514,505,6956.0,512.0
2515,1010,10688.0,1024.0
2516,249,3200.0,256.0
2517,330,3684.0,256.0
2518,344,2716.0,256.0
2519,580,10076.0,1024.0
2520,549,3900.0,256.0
2521,213,2708.0,256.0
2522,522,6988.0,512.0
2523,451,5192.0,512.0
2524,400,5268.0,512.0
2525,496,3428.0,256.0
2526,430,5932.0,512.0
2527,274,1288.0,128.0
2528,611,7036.0,512.0
2529,801,7992.0,512.0
2530,376,3128.0,256.0
2531,836,11952.0,1024.0
2532,314,3148.0,256.0
2533,240,3060.0,256.0
2534,460,5600.0,512.0
2535,234,3000.0,256.0
2536,266,1452.0,128.0
2537,477,6740.0,512.0
2538,1147,15408.0,1024.0
2539,575,7084.0,512.0
2540,161,1552.0,128.0
2541,790,8552.0,512.0
2542,269,3168.0,256.0
2543,210,2656.0,256.0
2544,480,6488.0,512.0
2545,275,2984.0,256.0
2546,744,11380.0,1024.0
2547,614,10228.0,1024.0
2548,272,2352.0,256.0
2549,597,7004.0,512.0
2550,286,1404.0,128.0
2551,293,3984.0,256.0
2552,802,11488.0,1024.0
2553,199,1972.0,128.0
2554,1401,15332.0,1024.0
2555,388,5220.0,512.0
2556,321,3728.0,256.0
2557,619,10776.0,1024.0
2558,187,1548.0,128.0
2559,379,5456.0,512.0
2560,556,6860.0,512.0
2561,378,4472.0,512.0
2562,145,1284.0,128.0
2563,458,5628.0,512.0
2564,421,5044.0,512.0
2565,285,2972.0,256.0
2566,491,6900.0,512.0
2567,764,11916.0,1024.0
2568,713,11116.0,1024.0
2569,278,3264.0,256.0
2570,279,3036.0,256.0
2571,393,4232.0,256.0
2572,277,2644.0,256.0
2573,565,9896.0,1024.0
2574,947,14252.0,1024.0
2575,407,3800.0,256.0
2576,450,6148.0,512.0
2577,541,7864.0,512.0
2578,312,3204.0,256.0
2579,543,6232.0,512.0
2580,366,5372.0,512.0
2581,498,6880.0,512.0
2582,987,14936.0,1024.0
2583,317,2972.0,256.0
2584,249,1744.0,128.0
2585,438,5416.0,512.0
2586,535,6824.0,512.0
2587,504,7300.0,512.0
2588,462,6896.0,512.0
2589,480,6900.0,512.0
2590,729,11520.0,1024.0
2591,398,5308.0,512.0
2592,708,11480.0,1024.0
2593,552,6184.0,512.0
2594,502,6648.0,512.0
2595,440,6508.0,512.0
2596,540,6448.0,512.0
2597,360,3980.0,256.0
2598,430,6228.0,512.0
2599,296,3120.0,256.0
2600,409,3900.0,256.0
2601,502,7316.0,512.0
2602,274,2288.0,256.0
2603,334,3276.0,256.0
2604,230,2976.0,256.0
2605,457,5148.0,512.0
2606,615,6904.0,512.0
2607,247,2956.0,256.0
2608,779,11584.0,1024.0
2609,551,7216.0,512.0
2610,473,6932.0,512.0
2611,345,5200.0,512.0
2612,609,7036.0,512.0
2613,544,6852.0,512.0
2614,305,3704.0,256.0
2615,896,13420.0,1024.0
2616,531,6116.0,512.0
2617,665,11528.0,1024.0
2618,427,5248.0,512.0
2619,276,3084.0,256.0
2620,784,10568.0,1024.0
2621,822,6356.0,512.0
2622,309,4888.0,512.0
2623,960,11892.0,1024.0
2624,557,5172.0,512.0
2625,402,3492.0,256.0
2626,562,6016.0,512.0
2627,455,6712.0,512.0
2628,605,8332.0,512.0
2629,468,5212.0,512.0
2630,660,6640.0,512.0
2631,258,3280.0,256.0
2632,480,5792.0,512.0
2633,673,11884.0,1024.0
2634,167,1652.0,128.0
2635,390,3100.0,256.0
2636,660,8492.0,512.0
2637,346,2996.0,256.0
2638,479,6892.0,512.0
2639,212,2292.0,256.0
2640,497,6768.0,512.0
2641,180,1684.0,128.0
2642,450,3636.0,256.0
2643,383,5384.0,512.0
2644,188,2524.0,256.0
2645,622,6376.0,512.0
2646,622,6928.0,512.0
2647,633,6912.0,512.0
2648,426,5340.0,512.0
2649,1028,8348.0,512.0
2650,244,2432.0,256.0
2651,247,3164.0,256.0
2652,377,5188.0,512.0
2653,747,11840.0,1024.0
2654,458,6844.0,512.0
2655,511,5712.0,512.0
2656,414,3264.0,256.0
2657,246,3012.0,256.0
2658,767,11768.0,1024.0
2659,903,9428.0,512.0
2660,432,3144.0,256.0
2661,519,6988.0,512.0
2662,404,3156.0,256.0
2663,554,7040.0,512.0
2664,410,5908.0,512.0
2665,461,6924.0,512.0
2666,568,6844.0,512.0
2667,719,9128.0,512.0
2668,534,6856.0,512.0
2669,472,6940.0,512.0
2670,514,4872.0,256.0
2671,663,6296.0,512.0
2672,581,6580.0,512.0
2673,428,6304.0,512.0
2674,453,3304.0,256.0
2675,305,3020.0,256.0
2676,422,5420.0,512.0
2677,439,4740.0,512.0
2678,868,11704.0,1024.0
2679,280,3184.0,256.0
2680,413,5860.0,512.0
2681,337,3804.0,256.0
2682,486,6904.0,512.0
2683,667,5540.0,512.0
2684,400,3096.0,256.0
2685,443,6564.0,512.0
2686,783,10196.0,1024.0
2687,759,11824.0,1024.0
2688,367,5152.0,512.0
2689,340,5208.0,512.0
2690,300,3256.0,256.0
2691,850,13628.0,1024.0
2692,139,1428.0,128.0
2693,244,2552.0,256.0
2694,299,3212.0,256.0
2695,627,9988.0,1024.0
2696,220,2668.0,256.0
2697,267,3272.0,256.0
2698,497,6992.0,512.0
2699,328,2992.0,256.0
2700,489,7216.0,512.0
2701,627,7100.0,512.0
2702,773,12200.0,1024.0
2703,650,7892.0,512.0
2704,274,3576.0,256.0
2705,487,6448.0,512.0
2706,565,6900.0,512.0
2707,253,3252.0,256.0
2708,425,6344.0,512.0
2709,376,4692.0,512.0
2710,469,6816.0,512.0
2711,362,4600.0,512.0
2712,282,3012.0,256.0
2713,520,6540.0,512.0
2714,510,7232.0,512.0
2715,272,2004.0,128.0
2716,196,2356.0,256.0
2717,440,5616.0,512.0
2718,272,2936.0,256.0
2719,514,6872.0,512.0
2720,918,12008.0,1024.0
2721,496,6772.0,512.0
2722,301,3444.0,256.0
2723,556,6948.0,512.0
2724,145,1260.0,128.0
2725,479,6080.0,512.0
2726,246,2976.0,256.0
2727,262,3116.0,256.0
2728,189,2004.0,128.0
2729,465,6596.0,512.0
2730,604,6884.0,512.0
2731,133,1324.0,128.0
2732,685,11704.0,1024.0
2733,216,2660.0,256.0
2734,564,7148.0,512.0
2735,304,2992.0,256.0
2736,673,6616.0,512.0
2737,495,7488.0,512.0
2738,231,2284.0,256.0
2739,610,7000.0,512.0
2740,639,6988.0,512.0
2741,286,3892.0,256.0
2742,619,7180.0,512.0
2743,423,5684.0,512.0
2744,397,3428.0,256.0
2745,462,6604.0,512.0
2746,625,9948.0,1024.0
2747,357,5212.0,512.0
2748,203,2360.0,256.0
2749,312,3048.0,256.0
2750,756,11920.0,1024.0
2751,623,6916.0,512.0
2752,438,6900.0,512.0
2753,483,7048.0,512.0
2754,496,6516.0,512.0
2755,460,6944.0,512.0
2756,451,6908.0,512.0
2757,276,2956.0,256.0
2758,267,3316.0,256.0
2759,206,1964.0,128.0
2760,284,3408.0,256.0
2761,273,3240.0,256.0
2762,415,6252.0,512.0
2763,209,1280.0,128.0
2764,684,10308.0,1024.0
2765,407,4000.0,256.0
2766,494,5500.0,512.0
2767,319,4008.0,256.0
2768,421,5928.0,512.0
2769,321,3088.0,256.0
2770,597,8028.0,512.0
2771,431,6296.0,512.0
2772,459,4104.0,256.0
2773,545,6936.0,512.0
2774,276,3276.0,256.0
2775,497,6636.0,512.0
2776,528,8192.0,512.0
2777,332,3888.0,256.0
2778,289,3052.0,256.0
2779,362,5368.0,512.0
2780,501,6948.0,512.0
2781,523,7208.0,512.0
2782,246,3084.0,256.0
2783,188,2300.0,256.0
2784,124,1220.0,128.0
2785,136,1340.0,128.0
2786,529,6888.0,512.0
2787,416,5600.0,512.0
2788,692,7152.0,512.0
2789,460,6680.0,512.0
2790,483,6888.0,512.0
2791,528,7124.0,512.0
2792,279,3156.0,256.0
2793,830,11576.0,1024.0
2794,231,2944.0,256.0
2795,350,3404.0,256.0
2796,326,5132.0,512.0
2797,441,5960.0,512.0
2798,502,6460.0,512.0
2799,344,3796.0,256.0
2800,945,13112.0,1024.0
2801,870,3876.0,256.0
2802,990,14632.0,1024.0
2803,471,4028.0,256.0
2804,605,6872.0,512.0
2805,395,4372.0,256.0
2806,441,5980.0,512.0
2807,231,1396.0,128.0
2808,739,8324.0,512.0
2809,529,7204.0,512.0
2810,659,10228.0,1024.0
2811,423,5052.0,512.0
2812,490,5288.0,512.0
2813,587,5640.0,512.0
2814,911,14980.0,1024.0
2815,168,1292.0,128.0
2816,438,5392.0,512.0
2817,510,6868.0,512.0
2818,392,5200.0,512.0
2819,174,1404.0,128.0
2820,422,6172.0,512.0
2821,242,3032.0,256.0
2822,390,6012.0,512.0
2823,670,8392.0,512.0
2824,511,5328.0,512.0
2825,644,7408.0,512.0
2826,144,1388.0,128.0
2827,513,6764.0,512.0
2828,275,3296.0,256.0
2829,380,3136.0,256.0
2830,776,11692.0,1024.0
2831,880,13588.0,1024.0
2832,502,5916.0,512.0
2833,218,2388.0,256.0
2834,297,3416.0,256.0
2835,284,2980.0,256.0
2836,414,6212.0,512.0
2837,501,6900.0,512.0
2838,459,5496.0,512.0
2839,521,6928.0,512.0
2840,835,6984.0,512.0
2841,484,6948.0,512.0
2842,276,3000.0,256.0
2843,495,6592.0,512.0
2844,515,6844.0,512.0
2845,441,6804.0,512.0
2846,417,5876.0,512.0
2847,695,7152.0,512.0
2848,250,3128.0,256.0
2849,243,3068.0,256.0
2850,473,5476.0,512.0
2851,435,6220.0,512.0
2852,421,5192.0,512.0
2853,627,7004.0,512.0
2854,414,5284.0,512.0
2855,311,2988.0,256.0
2856,400,5904.0,512.0
2857,533,7116.0,512.0
2858,535,5348.0,512.0
2859,414,5420.0,512.0
2860,505,6616.0,512.0
2861,201,2276.0,256.0
2862,566,6908.0,512.0
2863,248,3332.0,256.0
2864,341,5044.0,512.0
2865,504,4868.0,512.0
2866,500,6916.0,512.0
2867,448,5308.0,512.0
2868,557,6576.0,512.0
2869,370,3508.0,256.0
2870,279,2912.0,256.0
2871,537,6896.0,512.0
2872,239,2736.0,256.0
2873,257,3244.0,256.0
2874,822,11888.0,1024.0
2875,694,7916.0,512.0
2876,555,6672.0,512.0
2877,476,6516.0,512.0
2878,479,6832.0,512.0
2879,512,9480.0,1024.0
2880,315,3680.0,256.0
2881,726,11276.0,1024.0
2882,493,7572.0,512.0
2883,870,7104.0,512.0
2884,485,6232.0,512.0
2885,529,6280.0,512.0
2886,682,7164.0,512.0
2887,501,6800.0,512.0
2888,504,6316.0,512.0
2889,418,5372.0,512.0
2890,267,3800.0,256.0
2891,655,3248.0,256.0
2892,355,3396.0,256.0
2893,323,2988.0,256.0
2894,477,5664.0,512.0
2895,178,1076.0,128.0
2896,164,1540.0,128.0
2897,735,8372.0,512.0
2898,525,6188.0,512.0
2899,574,10224.0,1024.0
2900,744,10572.0,1024.0
2901,132,1060.0,128.0
2902,520,6864.0,512.0
2903,339,3148.0,256.0
2904,418,5616.0,512.0
2905,550,6944.0,512.0
2906,422,6540.0,512.0
2907,420,5464.0,512.0
2908,317,3324.0,256.0
2909,605,7344.0,512.0
2910,930,13280.0,1024.0
2911,292,3432.0,256.0
2912,374,3692.0,256.0
2913,344,4660.0,256.0
2914,999,13848.0,1024.0
2915,886,11968.0,1024.0
2916,390,5392.0,512.0
2917,416,5628.0,512.0
2918,569,7056.0,512.0
2919,126,860.0,64.0
2920,504,5228.0,512.0
2921,505,6944.0,512.0
2922,621,8908.0,512.0
2923,308,4128.0,256.0
2924,593,6792.0,512.0
2925,248,3016.0,256.0
2926,374,5284.0,512.0
2927,350,4664.0,256.0
2928,311,2976.0,256.0
2929,802,11792.0,1024.0
2930,345,5096.0,512.0
2931,441,6164.0,512.0
2932,469,6104.0,512.0
2933,709,10176.0,1024.0
2934,256,2864.0,256.0
2935,477,6912.0,512.0
2936,899,14288.0,1024.0
2937,236,2952.0,256.0
2938,495,6832.0,512.0
2939,193,1932.0,128.0
2940,442,6876.0,512.0
2941,494,7268.0,512.0
2942,492,6240.0,512.0
2943,189,1324.0,128.0
2944,252,2752.0,256.0
2945,318,2940.0,256.0
2946,692,11812.0,1024.0
2947,571,7484.0,512.0
2948,617,9928.0,1024.0
2949,472,6844.0,512.0
2950,474,6308.0,512.0
2951,636,6380.0,512.0
2952,749,11864.0,1024.0
2953,604,6940.0,512.0
2954,876,10256.0,1024.0
2955,953,14072.0,1024.0
2956,411,3316.0,256.0
2957,912,10584.0,1024.0
2958,503,6832.0,512.0
2959,306,3072.0,256.0
2960,475,7012.0,512.0
2961,509,6460.0,512.0
2962,527,6672.0,512.0
2963,478,6848.0,512.0
2964,244,2800.0,256.0
2965,396,5380.0,512.0
2966,649,7884.0,512.0
2967,643,7376.0,512.0
2968,714,6936.0,512.0
2969,623,7624.0,512.0
2970,223,1496.0,128.0
2971,457,3996.0,256.0
2972,414,5260.0,512.0
2973,719,9608.0,1024.0
2974,691,11196.0,1024.0
2975,794,11924.0,1024.0
2976,392,5616.0,512.0
2977,523,6992.0,512.0
2978,477,6864.0,512.0
2979,283,3304.0,256.0
2980,482,6296.0,512.0
2981,256,2888.0,256.0
2982,355,4728.0,512.0
2983,293,2984.0,256.0
2984,875,11852.0,1024.0
2985,410,6252.0,512.0
2986,262,3344.0,256.0
2987,489,6908.0,512.0
2988,361,5312.0,512.0
2989,554,6952.0,512.0
2990,434,5524.0,512.0
2991,228,2376.0,256.0
2992,573,7888.0,512.0
2993,532,9496.0,1024.0
2994,239,3004.0,256.0
2995,546,6828.0,512.0
2996,426,6436.0,512.0
2997,366,3184.0,256.0
2998,506,6212.0,512.0
2999,276,3108.0,256.0
3000,544,7488.0,512.0
3001,334,3796.0,256.0
3002,168,1416.0,128.0
3003,392,5088.0,512.0
3004,392,5304.0,512.0
3005,446,5264.0,512.0
3006,788,11836.0,1024.0
3007,591,7400.0,512.0
3008,1031,10828.0,1024.0
3009,623,10524.0,1024.0
3010,604,7216.0,512.0
3011,288,3104.0,256.0
3012,350,4848.0,512.0
3013,306,4856.0,512.0
3014,193,2488.0,256.0
3015,416,5300.0,512.0
3016,216,2796.0,256.0
3017,618,9128.0,512.0
3018,288,2956.0,256.0
3019,275,3052.0,256.0
3020,415,5208.0,512.0
3021,284,3280.0,256.0
3022,533,7196.0,512.0
3023,336,4524.0,512.0
3024,506,6904.0,512.0
3025,832,11556.0,1024.0
3026,326,4352.0,256.0
3027,818,9392.0,1024.0
3028,355,3424.0,256.0
3029,376,3008.0,256.0
3030,554,6904.0,512.0
3031,656,6868.0,512.0
3032,475,6912.0,512.0
3033,735,6744.0,512.0
3034,540,7032.0,512.0
3035,513,6552.0,512.0
3036,783,11864.0,1024.0
3037,501,7652.0,512.0
3038,267,2988.0,256.0
3039,447,4948.0,512.0
3040,411,6196.0,512.0
3041,953,11932.0,1024.0
3042,475,6428.0,512.0
3043,462,6660.0,512.0
3044,331,4876.0,512.0
3045,597,6844.0,512.0
3046,441,5488.0,512.0
3047,521,6860.0,512.0
3048,508,6816.0,512.0
3049,497,6904.0,512.0
3050,657,8324.0,512.0
3051,469,6884.0,512.0
3052,238,2872.0,256.0
3053,335,4360.0,256.0
3054,688,11780.0,1024.0
3055,279,3020.0,256.0
3056,234,3012.0,256.0
3057,336,4828.0,512.0
3058,515,6992.0,512.0
3059,374,2968.0,256.0
3060,509,6020.0,512.0
3061,482,6948.0,512.0
3062,193,1524.0,128.0
3063,450,5560.0,512.0
3064,675,7572.0,512.0
3065,371,5264.0,512.0
3066,483,6208.0,512.0
3067,184,1348.0,128.0
3068,507,6992.0,512.0
3069,480,6788.0,512.0
3070,345,3032.0,256.0
3071,602,7864.0,512.0
3072,543,6912.0,512.0
3073,407,4680.0,256.0
3074,582,6288.0,512.0
3075,326,3968.0,256.0
3076,337,2948.0,256.0
3077,725,11552.0,1024.0
3078,717,10236.0,1024.0
3079,561,6916.0,512.0
3080,593,7080.0,512.0
3081,199,2628.0,256.0
3082,344,2888.0,256.0
3083,661,8352.0,512.0
3084,426,5308.0,512.0
3085,283,3284.0,256.0
3086,626,10252.0,1024.0
3087,556,7104.0,512.0
3088,874,14056.0,1024.0
3089,476,6916.0,512.0
3090,546,6832.0,512.0
3091,447,6568.0,512.0
3092,379,6040.0,512.0
3093,483,6904.0,512.0
3094,381,4876.0,512.0
3095,229,2972.0,256.0
3096,304,4528.0,512.0
3097,411,6208.0,512.0
3098,496,4696.0,256.0
3099,250,3108.0,256.0
3100,453,5376.0,256.0
3101,484,4064.0,256.0
3102,596,10180.0,1024.0
3103,446,6908.0,512.0
3104,203,2548.0,256.0
3105,414,4860.0,256.0
3106,467,6004.0,512.0
3107,524,6948.0,512.0
3108,681,6804.0,512.0
3109,496,6992.0,512.0
3110,642,8320.0,512.0
3111,327,5024.0,512.0
3112,468,3292.0,256.0
3113,515,6984.0,512.0
3114,390,6084.0,512.0
3115,416,6160.0,512.0
3116,538,6912.0,512.0
3117,114,912.0,64.0
3118,513,5196.0,512.0
3119,252,3048.0,256.0
3120,718,9156.0,512.0
3121,258,3088.0,256.0
3122,357,5200.0,512.0
3123,421,6600.0,512.0
3124,535,9920.0,1024.0
3125,397,5324.0,512.0
3126,183,2272.0,256.0
3127,557,7040.0,512.0
3128,925,12188.0,1024.0
3129,817,13516.0,1024.0
3130,391,5880.0,512.0
3131,350,5200.0,512.0
3132,672,10464.0,1024.0
3133,269,3596.0,256.0
3134,554,7320.0,512.0
3135,461,6156.0,512.0
3136,341,3464.0,256.0
3137,77,640.0,64.0
3138,275,2676.0,256.0
3139,903,12180.0,1024.0
3140,730,12220.0,1024.0
3141,405,6252.0,512.0
3142,268,2996.0,256.0
3143,207,2560.0,256.0
3144,701,11804.0,1024.0
3145,325,4940.0,512.0
3146,470,7000.0,512.0
3147,489,6972.0,512.0
3148,692,6988.0,512.0
3149,312,3676.0,256.0
3150,497,6888.0,512.0
3151,453,6852.0,512.0
3152,359,3236.0,256.0
3153,313,2976.0,256.0
3154,366,5544.0,512.0
3155,250,2788.0,256.0
3156,373,4872.0,512.0
3157,498,7140.0,512.0
3158,579,6780.0,512.0
3159,358,3320.0,256.0
3160,248,3024.0,256.0
3161,290,2932.0,256.0
3162,237,2752.0,256.0
3163,211,2780.0,256.0
3164,502,6860.0,512.0
3165,216,2384.0,256.0
3166,459,6792.0,512.0
3167,307,3028.0,256.0
3168,150,1532.0,128.0
3169,437,6416.0,512.0
3170,372,2928.0,256.0
3171,384,5180.0,512.0
3172,597,10348.0,1024.0
3173,471,6908.0,512.0
3174,256,3068.0,256.0
3175,302,3656.0,256.0
3176,202,2296.0,256.0
3177,818,12012.0,1024.0
3178,250,2980.0,256.0
3179,660,10004.0,512.0
3180,362,3292.0,256.0
3181,374,4952.0,512.0
3182,270,3428.0,256.0
3183,260,2948.0,256.0
3184,404,6336.0,512.0
3185,1015,14128.0,1024.0
3186,694,8448.0,512.0
3187,480,6996.0,512.0
3188,640,6900.0,512.0
3189,191,2312.0,256.0
3190,329,3648.0,256.0
3191,511,7124.0,512.0
3192,351,3856.0,256.0
3193,280,2844.0,256.0
3194,286,3396.0,256.0
3195,509,6956.0,512.0
3196,929,10448.0,1024.0
3197,403,5232.0,512.0
3198,268,3028.0,256.0
3199,187,1256.0,128.0
3200,179,1704.0,128.0
3201,384,5288.0,512.0
3202,447,6092.0,512.0
3203,451,6564.0,512.0
3204,374,3980.0,256.0
3205,794,12260.0,1024.0
3206,289,3120.0,256.0
3207,246,3076.0,256.0
3208,336,4944.0,512.0
3209,370,5304.0,512.0
3210,605,6676.0,512.0
3211,250,3104.0,256.0
3212,455,5300.0,512.0
3213,593,5276.0,512.0
3214,315,3456.0,256.0
3215,332,5132.0,512.0
3216,464,5324.0,512.0
3217,453,6780.0,512.0
3218,306,2056.0,128.0
3219,217,2764.0,256.0
3220,274,3596.0,256.0
3221,590,6704.0,512.0
3222,195,1336.0,128.0
3223,315,3792.0,256.0
3224,551,7040.0,512.0
3225,1077,13820.0,1024.0
3226,477,6960.0,512.0
3227,431,6464.0,512.0
3228,551,6944.0,512.0
3229,356,4520.0,256.0
3230,723,7612.0,512.0
3231,182,2284.0,256.0
3232,642,5560.0,512.0
3233,411,3392.0,256.0
3234,476,6888.0,512.0
3235,288,3712.0,256.0
3236,357,3464.0,256.0
3237,300,4516.0,512.0
3238,222,2812.0,256.0
3239,330,3132.0,256.0
3240,884,14092.0,1024.0
3241,601,6928.0,512.0
3242,506,6568.0,512.0
3243,487,5284.0,512.0
3244,277,3140.0,256.0
3245,440,5196.0,512.0
3246,266,3316.0,256.0
3247,628,7640.0,512.0
3248,670,10276.0,1024.0
3249,518,4584.0,256.0
3250,847,10488.0,1024.0
3251,429,6476.0,512.0
3252,353,4920.0,512.0
3253,512,6924.0,512.0
3254,396,3220.0,256.0
3255,541,5440.0,512.0
3256,494,5976.0,512.0
3257,522,8276.0,512.0
3258,141,1280.0,128.0
3259,533,6872.0,512.0
3260,292,3880.0,256.0
3261,268,3060.0,256.0
3262,269,2200.0,256.0
3263,285,3000.0,256.0
3264,385,5184.0,512.0
3265,137,1344.0,128.0
3266,218,2908.0,256.0
3267,499,6952.0,512.0
3268,539,7980.0,512.0
3269,213,2572.0,256.0
3270,351,5184.0,512.0
3271,436,6540.0,512.0
3272,670,10748.0,1024.0
3273,535,7024.0,512.0
3274,298,3140.0,256.0
3275,340,4552.0,512.0
3276,234,2964.0,256.0
3277,589,7348.0,512.0
3278,686,10488.0,1024.0
3279,249,3000.0,256.0
3280,301,3284.0,256.0
3281,480,5244.0,512.0
3282,301,3220.0,256.0
3283,834,12228.0,1024.0
3284,194,2404.0,256.0
3285,630,9768.0,1024.0
3286,375,4656.0,256.0
3287,446,6680.0,512.0
3288,362,3796.0,256.0
3289,703,10356.0,1024.0
3290,491,6924.0,512.0
3291,387,2964.0,256.0
3292,733,7844.0,512.0
3293,459,4668.0,256.0
3294,697,11152.0,1024.0
3295,569,6780.0,512.0
3296,435,6088.0,512.0
3297,442,6676.0,512.0
3298,682,7180.0,512.0
3299,943,10688.0,1024.0
3300,404,5912.0,512.0
3301,243,3020.0,256.0
3302,463,5888.0,512.0
3303,453,6836.0,512.0
3304,566,6948.0,512.0
3305,488,5796.0,512.0
3306,641,6136.0,512.0
3307,415,4628.0,512.0
3308,595,6668.0,512.0
3309,813,11604.0,1024.0
3310,260,3288.0,256.0
3311,453,3016.0,256.0
3312,393,6216.0,512.0
3313,432,5488.0,512.0
3314,836,11900.0,1024.0
3315,529,9488.0,1024.0
3316,337,3452.0,256.0
3317,460,6824.0,512.0
3318,311,3832.0,256.0
3319,753,11892.0,1024.0
3320,253,3120.0,256.0
3321,377,5232.0,512.0
3322,373,4608.0,256.0
3323,741,12152.0,1024.0
3324,347,3660.0,256.0
3325,455,6592.0,512.0
3326,695,10268.0,1024.0
3327,373,5272.0,512.0
3328,970,14172.0,1024.0
3329,493,7032.0,512.0
3330,572,7600.0,512.0
3331,270,3092.0,256.0
3332,718,11532.0,1024.0
3333,791,13328.0,1024.0
3334,544,6956.0,512.0
3335,292,3048.0,256.0
3336,346,4928.0,512.0
3337,897,14104.0,1024.0
3338,495,6832.0,512.0
3339,263,3072.0,256.0
3340,524,6788.0,512.0
3341,461,6912.0,512.0
3342,402,5060.0,512.0
3343,463,6356.0,512.0
3344,535,6452.0,512.0
3345,338,3176.0,256.0
3346,341,4968.0,512.0
3347,484,6936.0,512.0
3348,428,6208.0,512.0
3349,233,3004.0,256.0
3350,398,3168.0,256.0
3351,576,6916.0,512.0
3352,460,6936.0,512.0
3353,467,6812.0,512.0
3354,809,9600.0,1024.0
3355,492,6948.0,512.0
3356,546,6708.0,512.0
3357,317,2972.0,256.0
3358,597,7224.0,512.0
3359,606,6724.0,512.0
3360,242,2980.0,256.0
3361,531,6936.0,512.0
3362,514,7552.0,512.0
3363,660,10104.0,1024.0
3364,331,5148.0,512.0
3365,778,11800.0,1024.0
3366,338,5196.0,512.0
3367,219,2788.0,256.0
3368,343,3188.0,256.0
3369,295,3104.0,256.0
3370,465,5872.0,512.0
